url	title_id	rating	text
/m/pg_psycho_goreman	7db7bd1d-301a-3107-88b5-7247f3b3e34e	1	One of the worst movies I’ve ever seen
/m/pg_psycho_goreman	7db7bd1d-301a-3107-88b5-7247f3b3e34e	2	Summary: What the hell did I just watch? It's like I'm going back to the 90s in this movie's production.
/m/pg_psycho_goreman	7db7bd1d-301a-3107-88b5-7247f3b3e34e	2.5	Psycho Goreman is a perfect film... if you love intentional cheese. While there are aspects of the film that most assuredly achieve their intended purposes, I can't say that I, personally, found myself actually enjoying my experience watching the film. Horror doesn't always equate to "enjoyable viewing" I realize; however, as it is also a comedy, I only found myself actually laughing at one sequence (when a cop is turned into a gooey, bloody zombie-type mess, and all of his subsequent actions until he is dispatched had me rolling). There are other moments that are amusing, and left me smirking, but other larger sequences of the film had me bored or uncomfortable. I can't claim that this film is a total waste of time, because it is actually remarkable what the filmmakers were able to accomplish given the budget of the project clocked in around $300,000. Mostly practical effects were used, but some things, like costumes especially, were slightly reminiscent of the practical effects seen in Saban's Mighty Morphin' Power Rangers series from back in the 90s. At least those effects were less obvious due to the poor quality of the cameras back then. The practical gore effects were realistic, but the CGI effects? Again, it was very likely that it was intended to be campy and silly, but woof. For me, that is just not what I look for in a film. Everything about this movie has me wanting to give praise, because again, I'm sure this is what they were going for, but my lack of enjoyment during the film has a hard time being generous. I will say that Nita-Josee Hanna's dire commitment to her bossy, domineering sister character was commendable and funny at times, concerning at others (of course, that concern can likely only present itself if the viewer has denied suspension of disbelief). So, if I could offer someone a recommendation before they consider watching this B-movie inspired venture, I'd remind them that it requires TOTAL suspension of disbelief, or perhaps maybe a bong hit?
/m/pg_psycho_goreman	7db7bd1d-301a-3107-88b5-7247f3b3e34e	5	I love this movie. its like a mix of power rangers costumes and fighting and troma horror effects. the story is great.
/m/pg_psycho_goreman	7db7bd1d-301a-3107-88b5-7247f3b3e34e	3.5	Power Rangers meets Evil Dead.
/m/baby_done	4300f8a8-3da6-4a72-a60c-18c26389691f	2	What a mess.  It's not funny and it's often repulsing, but the leading duo of Rose Matafeo and Matthew Lewis are fine.  The film can't pick a lane and tries to be daring, but it comes off as over the top and unrealistic.  The conclusion comes out of nowhere and makes no sense.  My wife dodged a bullet missing this one.  Final Score: 4/10
/m/baby_done	4300f8a8-3da6-4a72-a60c-18c26389691f	2	Another clear example of what Critics think is a good film and then reality crashes into their faces where general populous dislike it with uproar.
/m/baby_done	4300f8a8-3da6-4a72-a60c-18c26389691f	0.5	Pure meh. Don't bother, its just unfunny and has no story.
/m/baby_done	4300f8a8-3da6-4a72-a60c-18c26389691f	3.5	Fantastic performances, pretty funny and moving throughout - the pacing was a bit odd but damn Rose Matafeo did an incredible job
/m/baby_done	4300f8a8-3da6-4a72-a60c-18c26389691f	0.5	Absolute drivel, It felt like a pilot for a sitcom dragged out to movie length for no reason at all.  The acting is average the "jokes" are abysmal and it has 30 mins of filler in a 1 hour 30 min film  I am at a loss as to why the critics rate it so highly.
/m/baby_done	4300f8a8-3da6-4a72-a60c-18c26389691f	2.5	A gentle movie, not quite a comedy, but pleasant enough. The quality of performances kept me watching in anticipation but the problem is the lack of plot. There are no surprising twists or turns. "Baby Done" does not take the audience anywhere.
/m/baby_done	4300f8a8-3da6-4a72-a60c-18c26389691f	2.5	Matthew Lewis was great in this one.
/m/baby_done	4300f8a8-3da6-4a72-a60c-18c26389691f	0.5	Absolute rubbish! such a stupid movie. I am astonished that crticis gave it 92%
/m/baby_done	4300f8a8-3da6-4a72-a60c-18c26389691f	5	Top Kiwi comedy. Fresh, clever and relatable.
/m/baby_done	4300f8a8-3da6-4a72-a60c-18c26389691f	4	This quirky independent rom-com features a crackling script and great performances from the leads.  The supporting and bit parts are filled with a who's -who of the New Zealand comedy scene.
/m/sister_of_the_groom	0db0942b-7350-3579-bcc7-d3c158da5792	1	Nice try, but feels forced, the acting doesn't feel real, the dialogue is dull and cheesy.
/m/sister_of_the_groom	0db0942b-7350-3579-bcc7-d3c158da5792	0.5	I hated the main character. At first I thought we were supposed to, but then she got a happy ending. Woof.
/m/sister_of_the_groom	0db0942b-7350-3579-bcc7-d3c158da5792	1	That's 1 hour and 32 minutes of my life I'll never get back...
/m/sister_of_the_groom	0db0942b-7350-3579-bcc7-d3c158da5792	0.5	this is neither a romance nor.a comedy. please spare yourself wasting two hours of your life.  it's actual hot fiery trash. if you want to BEG for a movie to end because it is a relentless onslaught of sad heterosexual wealthy white people dynamics you picked the right movie. body shaming, abortion shaming, depressing, misogyny woman tearing down woman, weird incest vibes-also CONTENT WARNING that the sister of the groom essential roofies her sister in law...it's just as fucked up as you think it is.
/m/sister_of_the_groom	0db0942b-7350-3579-bcc7-d3c158da5792	1	Not sure why I wasted my time watching this stupid bad acting movie.  Everyone was a bad actor actress. The story is so stupid, the shooting of the movie was so bad. It's a very low budget movie with everything bad.
/m/sister_of_the_groom	0db0942b-7350-3579-bcc7-d3c158da5792	1	?????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????what??????
/m/sister_of_the_groom	0db0942b-7350-3579-bcc7-d3c158da5792	0.5	Absolutely love AS, but this movie was terrible...
/m/sister_of_the_groom	0db0942b-7350-3579-bcc7-d3c158da5792	5	Great to see Alicia back in true romcom style!
/m/sister_of_the_groom	0db0942b-7350-3579-bcc7-d3c158da5792	1	Extremely slow moving with poor storyline.
/m/max_cloud	a85311bb-c00a-4ab3-a25d-c1e25a9e0b83	4	Great retro fun! Sally Collett is very funny - and I loved the action sequences as computer games.
/m/max_cloud	a85311bb-c00a-4ab3-a25d-c1e25a9e0b83	4	It was a little silly but hey sometimes one needs that.
/m/max_cloud	a85311bb-c00a-4ab3-a25d-c1e25a9e0b83	0.5	It was really to silly to watch, it really feel short of entertaining and i grew tired of watching the whole feature.
/m/max_cloud	a85311bb-c00a-4ab3-a25d-c1e25a9e0b83	3	Really corny riff on Jumanji or Last Starfighter, but there are a bunch of fun bits, and it's nice to see how lovingly they recreated the old-school side scrolling video games of the 90s.
/m/max_cloud	a85311bb-c00a-4ab3-a25d-c1e25a9e0b83	3.5	In this 80's/90's style epic we meet Sarah an extreme video game enthusiast and her game of choice, The Intergalactic Adventures of Max Cloud. Sarah however plays way too much for her dad Tony's liking which leads him to grounding her from the game right when she stumbles on an in game easter egg. When she goes to sleep the game appears to take a life of it's own and transports Sarah into the game. When she awakes she learns she is in the body of a playable character in the game, now is tasked with teaming up with Max Cloud and friends to fight their way through the intergalactic prison they've crashed on to complete the game and presumably escape game to return home. While intrenched in this battle Sarah's character is controlled by her partner in crime, Cowboy, who discovers the truth of Sarah while playing the game in her room back in Brooklyn.     Everything this film set out to do was accomplished to a tee. This film never once tries to take itself seriously which to me is a pro in this movie. Everything here was made by it's design, from the cheesy dialog to the over the top stereotypes and action sequences. The sets were perfect really putting you in the game. The fight sequences looked the part of The Power Rangers and you guessed it, it was the intent and aim of the filmmaker. This is an amazing turn your brain off feature where nostalgia is king bringing you back to more simpler times. Quite honestly the fun filled ride that did my soul good given the current atmosphere in the world.
/m/max_cloud	a85311bb-c00a-4ab3-a25d-c1e25a9e0b83	4.5	Very Well Done MAX CLOUD  i.e  Scott Adkins .... I am a JCVD and now a days SCOTT ADKINS  fan , This movie is a good change of pace by Martial Arts Action Star Scott Adkins and some Entertainment and a bit comedy combined together. The movie could have been even larger than life if produced with greater budget. But any how it has given good colors specially if compared with recent Adkins movies such as Debt Collector 2 , Avengement and Savage Dog . this one can capture Audience in broader spectrum i,e Kids .  As far as Action packed yes indeed Scott is the name of Real Action.
/m/max_cloud	a85311bb-c00a-4ab3-a25d-c1e25a9e0b83	5	amazing movie so far my frist movie 2021 hehe
/m/max_cloud	a85311bb-c00a-4ab3-a25d-c1e25a9e0b83	3	Have you ever wondered what virtual reality would be like inside a 90s style arcade game ? This movie does an exceptional job of showing you 3.1. If there’s one downside, we get it, toxic masculinity is bad. I don’t need every single movie hammering it down my throat
/m/max_cloud	a85311bb-c00a-4ab3-a25d-c1e25a9e0b83	1	Thirst i thougt it was funny, but that lastet maybe 5 minutes. Then its just shitty boring.
/m/max_cloud	a85311bb-c00a-4ab3-a25d-c1e25a9e0b83	5	well that is my favorite actor there scott adkins
/m/dont_tell_a_soul	f66da779-bdf1-49d3-a029-778ca8fc2f9d	5	This was a very interesting movie that is well worth the watch.
/m/dont_tell_a_soul	f66da779-bdf1-49d3-a029-778ca8fc2f9d	2.5	Before watching this I thought I would really enjoy this movie.  I love the storyline in the beginning but about halfway through the twists and turns start and that's when I started to find it rather corny and unbelievable.  I would have been happy with a simple storyline.  Can't say I recommend it.
/m/dont_tell_a_soul	f66da779-bdf1-49d3-a029-778ca8fc2f9d	1	Blah. Dreary dreary film. Don't waste your time.
/m/dont_tell_a_soul	f66da779-bdf1-49d3-a029-778ca8fc2f9d	3	Alex McAulay's Don't Tell a Soul has good intentions, but struggles by trying to pack in too much in to its small runtime. The cast is great, Jack Dylan Grazer, Fionn Whitehead, Mena Suvari, and Rainn Wilson. However, they seem to stumble in their usual strong acting, a symptom of McAulay's (currently) poor writing. I decided to watch this movie because who isn't intrigued by Rainn Wilson delivering his lines from in a pit? Midway through I found myself actually enjoying it, interested it is bizarre story. Yet, towards the end, just as I thought this was going to finish as a pleasant surprise, the flick jumbled itself up and rushed its ending without reason. Overall, the majority of Don't Tell a Soul is entertaining, but won't leave viewers as satisfied as expected. But, this is a great debut for McAulay, who shows many good things that he can build on.
/m/dont_tell_a_soul	f66da779-bdf1-49d3-a029-778ca8fc2f9d	3	3 out of 5 stars. Dont Tell a Soul is a fair psychological thriller film about two brothers Joey (Jack Dylan Grazer) and Matt (Fionn Whitehead) who break into an elderly house to steal money. And than being chased into the woods from a security guard Hamby (Rainn Wilson). Until he falls in a deep hole. Matt assists they leave him there to die. While Joey grows anxious to help and save him. Which Matt becomes hostile every time Joey thinks about saving him. What worked? Decent plot about two brothers. Joey is a good kid who keeps getting abused by his older brother Matt. Who is aggressive and hostile. While Joey grows anxious to save Hamby. There is a surprising twist that may shock and take the film into an interesting direction. The cast did okay with there roles. What did not work with the film? The direction was a bit dull. And slow moving The script was flat with the characters.
/m/dont_tell_a_soul	f66da779-bdf1-49d3-a029-778ca8fc2f9d	3	I liked the acting and the surprise elements but it was overall a mediocre thriller, kind of slow burn. Forgettable but entertaining to see what's going to happen next.
/m/dont_tell_a_soul	f66da779-bdf1-49d3-a029-778ca8fc2f9d	3.5	A gripping and intense thriller with a unique plot and big twists. Don't Tell a Soul is a great film owing to its pace, performances and highly satisfactory conclusion. It's definitely worth watching and recommended.
/m/dont_tell_a_soul	f66da779-bdf1-49d3-a029-778ca8fc2f9d	3.5	I know the reviews are mostly negative but it's a pretty fun RIDICULOUS movie! I love horror/thrillers and this is a fun one. There's lots of twists and turns. Watched this with my mom, we had a good time guessing the next twists. Is it realistic, highly memorable, or to be taken seriously? No. But it's a good time for a night in.
/m/dont_tell_a_soul	f66da779-bdf1-49d3-a029-778ca8fc2f9d	1.5	Very dark, very suspenseful, weird, and deeply unsatisfying. Quite good until the last act (that's why the extra star-would have been half a star) which is too many twisty things that make no sense in terms of human behavior, one of them being the filmmaker paints the burgeoning of a psychopath through the entire film and then tries to make him a sympathetic character in the last couple minutes. It absolutely doesn't work, along with most everything else. Like basically everyone growing into psychopathy. This filmmaker seems to see the world much like the horror writer Richard Laymon, who wrote every character besides the protagonist as a psychopath. Every single person. If the world were really like Laymon's, or this guy's, there'd be fifty violent crimes a day in a town of 400.
/m/dont_tell_a_soul	f66da779-bdf1-49d3-a029-778ca8fc2f9d	5	I LOVED the twists!  Great acting.  Watch this - better then other movies out now.
/m/redemption_day	0735660f-b802-31d0-90e7-05cc8208baef	2	They kidnapped the wrong wife.  So this is about a Marine Captain (Gary Dourdan).  His archeologist wife (Serinda Swan) travels to Africa to excavate a site on the Moroccan-Algerian border only to promptly get snatched up by Algerian insurgents.  It's not standard hostage negotiation policy, but who can stop a Marine from trying to save his wife?  Now, this was yet another movie that I went into pretty cold.  I knew that it had Andy Garcia in the cast list, but after Passengers, that doesn't exactly mean much.  I couldn't get a gauge on if this was a war movie or a Taken situation going off of the plot description.  Well, the answer falls somewhere in between the two, but unfortunately, it is highly generic.  Now I don't have a lot in the way of positive things to say about Redemption Day.  If I had to say something nice about it, I would say Gary Dourdan is trying.  You can tell that he thought this was going to be a decent-sized break for him, and for what it's worth, it's cool to see a person of color in the role that would traditionally go to a bulky handsome white man.  While he may be getting an A for effort, the rest of the cast, not so much.  The acting is a bit shaky, and the story had already mostly lost me before I was out of the first half.  There's just not that much happening that is engaging.  The script is lackluster, the direction is not terribly competent, and there are no new ideas brought to the table.  There's sloppy exposition as this is getting set up, like making Ernie Hudson say, "Look, I'm your father."  Not to be insensitive, but the insurgents are just the standard brown villains that you get in every one of these movies of this type, only this time they are from northern Africa instead of the Middle East.  They don't have any personality other than to be intimidating, and they don't have an end goal other than to extort money from the U.S. government because a citizen accidentally put a toe on Algerian soil.  Redemption Day is not a prime-time film, and it is just barely a B war movie.  It is simple enough to follow, but you're not going to care because you have seen it all before.  The setup is weak, and when this eventually and inevitably turns into Call of Duty, I was more than ready to cut this off.  I do give minor points for Dourdan, but he does not have a lot to work with here.
/m/redemption_day	0735660f-b802-31d0-90e7-05cc8208baef	0.5	No amount of money ever bought a second of time and good Lord I have just wasted 90 minutes of my life on possibly the worst movie I have seen in years.Do yourself a favor and don't bother.
/m/redemption_day	0735660f-b802-31d0-90e7-05cc8208baef	1.5	Very very basic movie. Full of plot holes, and ridiculous things that make no sense. For example, dragging a body from behind a vehicle into the line of fire. He was very obvious they did not have a single military liaison to help with this movie.   Don't waste your time watching this movie.
/m/redemption_day	0735660f-b802-31d0-90e7-05cc8208baef	1	Terrible writing, acting, directing. Funny to watch because of how bad it is.
/m/redemption_day	0735660f-b802-31d0-90e7-05cc8208baef	1	Unfortunately a dumb story.  cliched.  Dedicated to Islamophobia.  Bad representation.  How long will these films be shown and money spent on them?  Its time is over.
/m/redemption_day	0735660f-b802-31d0-90e7-05cc8208baef	0.5	Simply rotten. Too many known actors that are no substitute for good story telling, consistency of the story, useless moralizing, and a mezcla of disconnected story lines. Think of Gigli the flop except this one has shootings left and right. Just Awful.
/m/redemption_day	0735660f-b802-31d0-90e7-05cc8208baef	5	It worths watching it
/m/redemption_day	0735660f-b802-31d0-90e7-05cc8208baef	0.5	Does Andy Garcia need money? Because, if he needs money, I can lend him money.
/m/redemption_day	0735660f-b802-31d0-90e7-05cc8208baef	0.5	Aweful, total waste of time.
/m/redemption_day	0735660f-b802-31d0-90e7-05cc8208baef	0.5	Wow. That was a waste of time.
/m/ham_a_musical_memoir	58fc39f8-7c23-4c07-a2af-a1584193dd98	5	Ham A musical Memoir is the poignant, powerful, raw and funny real life story of Sam Harris's life growing up a gay man in the Bible Belt of Oklahoma and the pursuit of his dream to be a performer.  It is a story of determination and overcoming obstacles.  Sam and his brilliant piano player/musical director Todd Schroeder take you on a roller coaster ride of emotions.  In the end you are left with the hope of inclusiveness for all humans.  ❤️❤️❤️
/m/ham_a_musical_memoir	58fc39f8-7c23-4c07-a2af-a1584193dd98	5	Inspired by his book of the same name, Sam Harris skillfully relates anecdotes of growing up a gay man in the buckle of the Bible Belt, as well as his experiences on stages. Sam displays his talents as an author, storyteller, songwriter, and vocalist. It is funny, witty, and dramatic - often at the same time! Kudos to Todd Schroeder, the piano player and musical director. A must see!
/m/the_one_you_feed	533621bd-ee76-3b9c-812b-7edc6f5f0db8	4.5	For the viewer there may be more than one interpretation of The One You Feed....I watched it 2x and  confirmed my own thoughts of the storyline and plot.  The lack of dialogue adds to the mystique and allows for the viewer to create his own story in his or her mind.  The soundtrack and the cinematography are very good and I did find some humor in some of the lines/scenes - whether intentional or not it was not out of context.  The inter-relationships between man, woman and stranger I found interesting and ending dialogue between man and woman took me by surprise.  For a lower-budget indie I think the cast/director/producers made an awesome film.
/m/the_one_you_feed	533621bd-ee76-3b9c-812b-7edc6f5f0db8	1	The movie wants to be profound and all it manages to do is confound
/m/the_one_you_feed	533621bd-ee76-3b9c-812b-7edc6f5f0db8	2.5	Had a "Misery" vibe in the beginning but didn't end up delivering.
/m/stallone_frank_that_is	e8a9788e-a056-4776-9fe0-722a56c83560	5	Great incite into a great musician.  A definite must see.
/m/stallone_frank_that_is	e8a9788e-a056-4776-9fe0-722a56c83560	4	I'm super excited to share my thoughts about the documentary Stallone: Frank, That Is about a Hollywood star that has seen and done it all.  I am talking about Frank Stallone who has spent nearly 50 years entertaining us with his platinum and gold albums and his amazing songs that have topped the music charts worldwide. His movie soundtracks for the most iconic films remain familiar throughout many generations. Singer, songwriter, musician and an actor…Frank Stallone is a package deal!  Stallone: Frank, That Is, a documentary written and directed by Derek Wayne Johnson, gives viewers an inside look into the life, career and struggles of a performer who has been dubbed "the most unknown famous entertainer in Hollywood." The film takes us behind the scenes as we follow Frank Stallone's professional journey told in words by Frank himself and people within his life who knew him best. Frank's accomplishments seem so remarkable, however for much of his life he has lived within the shadows of his more famous brother, Sylvester Stallone. Being "Rocky's Brother" may have been the largest hindrance to Frank's career, yet the most beneficial, because Frank's first real break within the industry came from his contributions to the Rocky Film Series. Frank Stallone's story is one of perseverance, inner strength, and a passion for the arts.   Frank's path has been filled with many opportunities and setbacks. Everyone, of course, has heard of Sylvester Stallone, yet, just as talented Frank has remained the Stallone underdog. I believe this documentary is exactly what Frank Stallone needs in order to share with the world exactly who he is, what he's done, and just how talented he actually is. Frank is exceptionally courageous in sharing his deepest inferior feelings and reveals to the world that there is room for more than one Stallone!   I truly enjoyed hearing from Mr. Stallone talk about how difficult his journey has been and how he hurdled so many obstacles to follow his dreams. As a young actor, I know firsthand how frustrating and disheartening it is to try to make it big within the talent world. I can relate to the look on Frank's face when as he discusses the setbacks he has faced. The industry is certainly competitive. What every entertainer needs is a will to push forward and a strong support base. The closest people in Frank Stallone's life offer words of encouragement to this amazing entertainer, which I believe is the message of this perseverant film; lots of support and self-confidence are needed if you are going to succeed within this terribly competitive niche. You need to navigate around your obstacles in order to reach your dreams.   I give Stallone: Frank, That Is 4 out of 5 stars and I recommend it to ages 12 to 18. Adults would especially love this documentary also, as many of them are quite familiar with Frank's music.  Reviewed by Dominic D., KIDS FIRST!
/m/stars_fell_on_alabama	4bd0a38a-3457-33e8-b7bd-e84aa3b94048	5	Cute-light hearted but meaningful story! Great characters. Slow start but great ending! ❤️
/m/stars_fell_on_alabama	4bd0a38a-3457-33e8-b7bd-e84aa3b94048	1.5	This had to be a lifetime movie with this acting and writing 1.7. That’s without mentioning the predictability, cliches and corniness
/m/stars_fell_on_alabama	4bd0a38a-3457-33e8-b7bd-e84aa3b94048	2	This Hulu romcom hits all the familiar beats... Hollywood agent convinces his actress client to pretend to be his girlfriend on a trip to his small home town in Alabama for his high school reunion. James Maslow and Ciara Hanna star in this and they have the required chemistry as of course they wind up falling in love in the film...  I still enjoyed the film, pleasant enough viewing, despite not being anything particularly new.
/m/stars_fell_on_alabama	4bd0a38a-3457-33e8-b7bd-e84aa3b94048	0.5	Oh my goodness, I am no movie connoisseur but I've never seen a movie quite this bad. The acting was terrible and the script was abysmal. Don't waste your five dollars or more importantly the two hours of your life to watch this bomb.
/m/stars_fell_on_alabama	4bd0a38a-3457-33e8-b7bd-e84aa3b94048	2	The premise was good but the script was terrible and the acting was about the caliber of a middle school play.
/m/stars_fell_on_alabama	4bd0a38a-3457-33e8-b7bd-e84aa3b94048	3.5	Enjoyable for a light movie. Ciara Hanna did a very good job.
/m/stars_fell_on_alabama	4bd0a38a-3457-33e8-b7bd-e84aa3b94048	0.5	Painful to watch. If your significant other picks this movie feign a stomach virus, poke yourself in the eye or stick your finger in an electrical outlet to save yourself.
/m/stars_fell_on_alabama	4bd0a38a-3457-33e8-b7bd-e84aa3b94048	1	That was bad. I felt bad for the actors for having to do this. Bad cinematography, horrible script with a storyline that did not make sense at times ? Also was supposed to be filmed in Alabama... but the palm trees everywhere gave it away that is was in the East Coast.
/m/stars_fell_on_alabama	4bd0a38a-3457-33e8-b7bd-e84aa3b94048	5	If you love romcoms, this is one not to miss.  James Maslow and Ciarra Hanna were great, as was the rest of the cast.  It's a great movie for the entire family.  Loved seeing Taylor Hicks perform.  The music was great!
/m/stars_fell_on_alabama	4bd0a38a-3457-33e8-b7bd-e84aa3b94048	5	Perfect romcom. Good main characters, some really good supporting character, good music and good scenery. It was a really nice movie with what I would guess are some future big stars.
/m/gun_and_a_hotel_bible	fae7132b-23ee-323f-a580-68744107d0a3	1.5	Movie to no where ..... I don't get the positive reviews
/m/gun_and_a_hotel_bible	fae7132b-23ee-323f-a580-68744107d0a3	5	Very impressed by this movie! Loved the story and the acting. And the editing and cinematography was very smooth and well done.
/m/gun_and_a_hotel_bible	fae7132b-23ee-323f-a580-68744107d0a3	5	This film has absolutely amazing cinematography and editing as well as acting. You should totally watch it!
/m/gun_and_a_hotel_bible	fae7132b-23ee-323f-a580-68744107d0a3	5	I a committed to passing on my high review of this little movie because it offers BIG ideas.  It's entertaining and thought-provoking all at once.  And you can't just watch it and walk away.  Be sure to watch with someone whom you can talk to about it afterwards.  That makes it even a richer experience!  It's a 5 Star film!
/m/gun_and_a_hotel_bible	fae7132b-23ee-323f-a580-68744107d0a3	4	Tough to write a review if I don't talk about the ending;  I'm not going to do that (no spoiler here).  Very thought provoking if you ever think about the relationship between God and you... or even if you don't, I guess.  I was impressed with the acting.  Money well spent, IMO.
/m/gun_and_a_hotel_bible	fae7132b-23ee-323f-a580-68744107d0a3	5	Great conversation! It is worth seeing and walking the journey out!
/m/gun_and_a_hotel_bible	fae7132b-23ee-323f-a580-68744107d0a3	5	More intense than expected. Certainly a very thought-provoking take on the Beatles song! Overall this was deep and engaging, providing a surprisingly fresh and reasonably balanced look at some hard questions!
/m/gun_and_a_hotel_bible	fae7132b-23ee-323f-a580-68744107d0a3	5	It's compelling, heart rending, funny and devastating. Dynamically directed and produced, exquisitely  acted, and thoughtfully, precisely, passionately and inventively written. it doesn't hit you over the head with "religion" but opens the door for deeper thoughts on deeper meanings and our common depravities. Kudos and bravo to the creators.
/m/gun_and_a_hotel_bible	fae7132b-23ee-323f-a580-68744107d0a3	5	Unexpected.  You just don't know what's coming.  Not what you think, that's for sure.  Not religious.  Not cutesy.  Not too heavy or formulaic.  Moving, but not where I expected.  We are all in that hotel room at some point.  You won't regret this hour.
/m/if_not_now_when_2021	cd09eba8-3112-3323-bcd2-b23a73a43483	5	I enjoyed the movie.  I believe it's a movie women can relate to.  I hope there's a part 2 and that they retain the original cast.
/m/if_not_now_when_2021	cd09eba8-3112-3323-bcd2-b23a73a43483	3	Too long, but otherwise cute!
/m/if_not_now_when_2021	cd09eba8-3112-3323-bcd2-b23a73a43483	3	Its quite solid maybe a little long, some scence could have been edited, even if I dont know the actors they all give goodish performances.
/m/if_not_now_when_2021	cd09eba8-3112-3323-bcd2-b23a73a43483	5	I'm gonna watch this it sounds so good.
/m/dr_birds_advice_for_sad_poets	2b1d73a3-c784-3dcf-bdb8-240a29a09803	5	it's a sensitive and aesthetic portray about mental illness and finding beauty in life. a precious gem!
/m/dr_birds_advice_for_sad_poets	2b1d73a3-c784-3dcf-bdb8-240a29a09803	3	It's too quirky for its own good...trying to weave finding his sister in with a new love interest and advice from a bird - this movie is all over the place.  What could be touching is so schmaltzy that it loses its bite altogether.
/m/dr_birds_advice_for_sad_poets	2b1d73a3-c784-3dcf-bdb8-240a29a09803	4.5	I watched this movie with my teen kids and we all loved it.
/m/dr_birds_advice_for_sad_poets	2b1d73a3-c784-3dcf-bdb8-240a29a09803	0.5	Nothing special. Zumann's forced attempt to be quirky makes you roll your eyes and doesn't make justice into expose the actual feelings of someone with serious mental health. There are bunch of jokes without good sense of comedy and almost 2 hours of a plot that actually isn't explored.  The main couple has no chemistry at all, which is ironic since the whole family drama, seriousness of mental health which should be more developed and the focus of the movie is putting aside to put under spotlight a romantic teenage drama that cannot even feel real. This film tries to bring too many  things happening at once, hence loosing its essence. Do yourself a favor by watching another movie.
/m/dr_birds_advice_for_sad_poets	2b1d73a3-c784-3dcf-bdb8-240a29a09803	0.5	This movie is very bad in so many levels. Is like a meal with too many ingredients that at first looks nice, but in the end just have a bad taste in your mouth. Most people just watch this movie because the actor who plays Gilbert  from Anne with an E is in it and therefore are too bias to actually give a realistic feedback.
/m/dr_birds_advice_for_sad_poets	2b1d73a3-c784-3dcf-bdb8-240a29a09803	5	Captivating. A peek into a world not spoken enough about.
/m/dr_birds_advice_for_sad_poets	2b1d73a3-c784-3dcf-bdb8-240a29a09803	0.5	This movie is a joke. Too long to the point it become boring, because the real plot is never explored until the last minute, failed attempts of comedy, exaggerated and ridiculous special effects that try to exemplify the intensity of the characters feelings, but turn up looking like something Disney's movies do to not show or say it out loud if a character is turned on. The acting of Lucas Zumann is forced and mediocre and this movie is not a complete failure only because Taylor Russell is the anchor for this ship not sink. Is a generic ordinary coming of age movie that like many others released few years ago try to romanticize mental illness, but not even this is well accomplished because instead of exploring more in depth the problematic family or the anxiety problem of the main character, just decide to focus on the "romantic" relationship loosing focus of the main story. But hey, as long as Zumann with his pretty face still reminds his fans of Gilbert from Anne with an E why give importance to the content of the movie right? Is a mess. Don't waste your time.
/m/dr_birds_advice_for_sad_poets	2b1d73a3-c784-3dcf-bdb8-240a29a09803	5	A magical, visually stunning, touching film.  One of the most original I've ever seen.
/m/dr_birds_advice_for_sad_poets	2b1d73a3-c784-3dcf-bdb8-240a29a09803	5	Exceptional acting, great script and a unique but important look at youth and mental health
/m/dr_birds_advice_for_sad_poets	2b1d73a3-c784-3dcf-bdb8-240a29a09803	5	The film brought humor to serious subject matter...mental health. The performance of Lucas Zumann, as James, was never over the top. He was charmingly comedic and showed a full range of emotions expressing what it was like to struggle with anxiety and a dysfunctional family, as well as typical teenage angst and first love.
/m/caged_2021	b74b1e76-cf1f-325c-81ec-c31e1ae5c84f	5	Good movie, good plot
/m/caged_2021	b74b1e76-cf1f-325c-81ec-c31e1ae5c84f	0.5	I was confused about what type of movie it was supposed to be. The plot is just a guy stuck in a cell and tortured by a bitter woman. Complete waste of time. It didn't even end with a conclusion.
/m/caged_2021	b74b1e76-cf1f-325c-81ec-c31e1ae5c84f	3.5	A rather boring film that kept me on screen due to the fact that the film takes place in prison and also due to whether the imprisoned person actually killed his wife or not. But that's all there is to this film good. As for the film effects and the story itself, it's a big disaster. An interesting idea, but unfortunately poorly implemented, which is a great pity. Otherwise, it could be a good movie, but unfortunately it didn't happen and the film became more of a boring spectacle, which I wished for a while to end.
/m/caged_2021	b74b1e76-cf1f-325c-81ec-c31e1ae5c84f	3.5	I'm excited to see this
/m/caged_2021	b74b1e76-cf1f-325c-81ec-c31e1ae5c84f	5	I was extremely surprised on how much I enjoyed this movie. The story and directing was amazing. It had a great cast that I recognized almost every actor (including Jan from the Office!).
/m/koko_di_koko_da	a285192f-189e-4600-9d33-d036fc80f603	3.5	The more I think about this movie, the more I like it. The puppetry is gorgeous, and the folkloric characters that illustrate the metaphor at the end are particularly effective. The slow pace is no huge bargain, but after the fact, it leaves you with a strange mythical feeling. This movie is not completely satisfying but pretty darn good in its defiance of following convention. It's original, that's for sure.
/m/koko_di_koko_da	a285192f-189e-4600-9d33-d036fc80f603	3.5	This was very slow for the first half and I gave up but I watched a second time and glad I did as it was quite good. Very creepy. There was really no explanation for any of the strange events but I'm not sure if it mattered.
/m/koko_di_koko_da	a285192f-189e-4600-9d33-d036fc80f603	5	Best film of the year!
